match,velocity,north,east,lat,lon,current_velocity,current_latitude,current_longitude,delta_time,u1,u2
1,90.2354965209961,-0.13129520633260602,0.99134331530205944,34.917375437336908,-107.10811099938229,89.6327667236328,34.961432054033558,-107.19310481068219,269,14871,14872
1,90.2354965209961,-0.13129520633260602,0.99134331530205944,34.917375437336908,-107.10811099938229,61.4846611022949,35.010890445937939,-107.28897628804498,571,14871,14873
1,79.1384658813477,-0.13129520633260602,0.99134331530205944,29.428172893769755,-81.543292372204789,79.7155914306641,29.51556914890838,-81.616595179846627,363,14871,14872
1,79.1384658813477,-0.13129520633260602,0.99134331530205944,29.428172893769755,-81.543292372204789,78.2884292602539,29.553652428104602,-81.656416648227491,542,14871,14873
1,61.0621299743652,-0.13129520633260602,0.99134331530205944,43.676727686810338,-89.836943544153684,75.3163833618164,43.729992310632753,-89.930529891811958,273,14871,14872
1,61.0621299743652,-0.13129520633260602,0.99134331530205944,43.676727686810338,-89.836943544153684,78.2492523193359,43.778606336861351,-90.036932992046516,589,14871,14873
1,31.205249786377,-0.13129520633260602,0.99134331530205944,39.871788277222187,-79.493113777703556,29.5275497436523,39.90488291883652,-79.4815347067508,288,14871,14872
1,0.0,-0.13129520633260602,0.99134331530205944,35.775798245580376,-78.64660905600077,11.9179000854492,35.7770010342621,-78.64820854546484,363,14871,14872
1,0.0,-0.13129520633260602,0.99134331530205944,35.775798245580376,-78.64660905600077,68.6925735473633,35.793428166785695,-78.688933854715458,526,14871,14873
1,0.0,-0.13129520633260602,0.99134331530205944,39.307499185505307,-76.614603323227257,25.6626205444336,39.304870665200568,-76.626186625868655,226,14871,14872
1,0.0,-0.13129520633260602,0.99134331530205944,39.307499185505307,-76.614603323227257,104.317459106445,39.248678451984368,-76.69101921685025,541,14871,14873
1,0.0,-0.13129520633260602,0.99134331530205944,37.230714127870073,-120.24821228107074,0.0,37.229667578808055,-120.246808336118,299,14871,14872
1,29.88551902771,-0.13129520633260602,0.99134331530205944,38.828631677550561,-94.313293165630142,26.3981285095215,38.8614472077543,-94.345938593305291,362,14871,14872
1,29.88551902771,-0.13129520633260602,0.99134331530205944,38.828631677550561,-94.313293165630142,26.4629993438721,38.8801584245909,-94.357351507473624,541,14871,14873
1,13.5023899078369,-0.13129520633260602,0.99134331530205944,37.795865247261993,-122.27801307444463,0.124274201691151,37.841222815819471,-122.29250253121178,372,14871,14872
1,13.5023899078369,-0.13129520633260602,0.99134331530205944,37.795865247261993,-122.27801307444463,41.3398094177246,37.864162568483522,-122.29987701248574,557,14871,14873
1,3.45482301712036,-0.13129520633260602,0.99134331530205944,37.353635009664814,-121.93641446156916,1.18060505390167,37.406641577060689,-121.96678024413929,361,14871,14872
1,3.45482301712036,-0.13129520633260602,0.99134331530205944,37.353635009664814,-121.93641446156916,77.6402969360352,37.451805592035257,-121.97530568003681,518,14871,14873
1,0.0,-0.13129520633260602,0.99134331530205944,36.73864486955754,-119.78251391146114,35.1820297241211,36.762689115974744,-119.7894987264327,247,14871,14872
1,0.0,-0.13129520633260602,0.99134331530205944,36.73864486955754,-119.78251391146114,79.3925704956055,36.818398424838165,-119.85688689150773,550,14871,14873
1,89.6327667236328,-0.13129520633260602,0.99134331530205944,34.961416118189696,-107.19311010642375,61.4846611022949,35.010868703540943,-107.28899334013478,302,14872,14873
1,79.7155914306641,-0.13129520633260602,0.99134331530205944,29.515558090434819,-81.6165956187228,78.2884292602539,29.55364505296706,-81.656399263516576,179,14872,14873
1,79.7155914306641,-0.13129520633260602,0.99134331530205944,29.515558090434819,-81.6165956187228,60.9342460632324,29.619431367183207,-81.6477774118415,538,14872,14874
1,59.6764717102051,-0.13129520633260602,0.99134331530205944,41.9007685039089,-87.712255532355229,24.6870708465576,41.953221267979032,-87.742557520218355,301,14872,14873
1,75.3163833618164,-0.13129520633260602,0.99134331530205944,43.72997704843096,-89.930579136857745,78.2492523193359,43.778622070309524,-90.036923683981982,316,14872,14873
1,37.3381805419922,-0.13129520633260602,0.99134331530205944,36.334885733790188,-121.19191503277273,45.4781494140625,36.36705230071631,-121.23560058330517,305,14872,14873
1,57.4468574523926,-0.13129520633260602,0.99134331530205944,39.297870890681047,-76.5580389739315,17.4853801727295,39.305679389132187,-76.6090526725755,179,14872,14873
1,57.4468574523926,-0.13129520633260602,0.99134331530205944,39.297870890681047,-76.5580389739315,25.9619255065918,39.309174762658955,-76.618380574679776,539,14872,14874
1,11.9179000854492,-0.13129520633260602,0.99134331530205944,35.776996060779084,-78.6482493765614,68.6925735473633,35.7934300227506,-78.688966761637062,163,14872,14873
1,11.9179000854492,-0.13129520633260602,0.99134331530205944,35.776996060779084,-78.6482493765614,0.102899238467216,35.788035693008375,-78.781739506138408,538,14872,14874
1,1.18060505390167,-0.13129520633260602,0.99134331530205944,37.406605898021866,-121.96680998010271,77.6402969360352,37.451785672183718,-121.9752793800446,157,14872,14873
1,1.18060505390167,-0.13129520633260602,0.99134331530205944,37.406605898021866,-121.96680998010271,31.5656509399414,37.521046991608863,-122.02368672725123,485,14872,14874
1,35.1820297241211,-0.13129520633260602,0.99134331530205944,36.762654575386385,-119.78951006911136,79.3925704956055,36.818438144551386,-119.856881655766,303,14872,14873
1,61.4846611022949,-0.13129520633260602,0.99134331530205944,35.010866041201083,-107.28901162026077,51.4868011474609,35.054817085385352,-107.33810529711197,328,14873,14874
1,78.2884292602539,-0.13129520633260602,0.99134331530205944,29.55363831332998,-81.656443959713869,60.9342460632324,29.619440879391615,-81.647749901623115,359,14873,14874
1,78.2492523193359,-0.13129520633260602,0.99134331530205944,43.778587736476616,-90.036963450760808,78.4853668212891,43.836245745642131,-90.129047597204092,328,14873,14874
1,78.2492523193359,-0.13129520633260602,0.99134331530205944,43.778587736476616,-90.036963450760808,77.1307830810547,43.897900610901893,-90.221168667544745,595,14873,14875
1,45.4781494140625,-0.13129520633260602,0.99134331530205944,36.367013113807268,-121.23561621481103,40.1840591430664,36.4067717749769,-121.26650955770404,299,14873,14874
1,68.6925735473633,-0.13129520633260602,0.99134331530205944,35.793387816852579,-78.688975097772953,0.102899238467216,35.788002860454341,-78.78169818189923,375,14873,14874
1,10.4452495574951,-0.13129520633260602,0.99134331530205944,42.104767789922583,-72.599991924543446,58.6212501525879,42.173999430352247,-72.61124513421224,412,14873,14874
1,44.5088005065918,-0.13129520633260602,0.99134331530205944,38.030724740594572,-122.17041573475731,44.9996910095215,38.055834340417704,-122.22376495911583,328,14873,14874
1,78.7774124145508,-0.13129520633260602,0.99134331530205944,35.416905581323086,-119.16861444978281,80.5918197631836,35.484173073551553,-119.25069958646347,304,14873,14874
1,7.17062091827393,-0.13129520633260602,0.99134331530205944,33.795975766005142,-117.85781544647638,32.923282623291,33.801883026390705,-117.87557616616766,358,14873,14874
1,5.45365953445435,-0.13129520633260602,0.99134331530205944,34.741732002381504,-97.218200814261763,71.2898864746094,34.777244519016669,-97.248221216419154,288,14873,14874
1,5.45365953445435,-0.13129520633260602,0.99134331530205944,34.741732002381504,-97.218200814261763,53.7734489440918,34.854954134808771,-97.257589924064845,574,14873,14875
1,79.3925704956055,-0.13129520633260602,0.99134331530205944,36.818394933130442,-119.85691578687445,75.6519165039063,36.884630509100717,-119.93957250952515,299,14873,14874
1,79.3925704956055,-0.13129520633260602,0.99134331530205944,36.818394933130442,-119.85691578687445,77.6651611328125,36.96122089716085,-120.00739206634134,591,14873,14875
1,39.3079299926758,-0.13129520633260602,0.99134331530205944,39.37420490008946,-110.42300777861452,39.6745414733887,39.4001588054223,-110.4644729710663,255,14874,14875
1,39.3079299926758,-0.13129520633260602,0.99134331530205944,39.37420490008946,-110.42300777861452,39.1960792541504,39.434598093300487,-110.51909016105286,555,14874,14876
1,40.1592102050781,-0.13129520633260602,0.99134331530205944,42.891266711962793,-78.891192737383349,59.9001693725586,42.953745537515189,-78.894132629218063,238,14874,14875
1,40.1592102050781,-0.13129520633260602,0.99134331530205944,42.891266711962793,-78.891192737383349,40.2089195251465,43.011059110094784,-78.870489464188353,541,14874,14876
1,78.4853668212891,-0.13129520633260602,0.99134331530205944,43.836208741791275,-90.12905027657574,77.1307830810547,43.897916869070023,-90.221172828140283,267,14874,14875
1,78.4853668212891,-0.13129520633260602,0.99134331530205944,43.836208741791275,-90.12905027657574,76.1676635742188,43.938950183891649,-90.318234678540492,549,14874,14876
1,40.1840591430664,-0.13129520633260602,0.99134331530205944,36.406743187360057,-121.26651527065485,70.1217193603516,36.439010390406438,-121.34897683743829,311,14874,14875
1,40.3145484924316,-0.13129520633260602,0.99134331530205944,39.965469629853658,-79.5054810361196,53.7672309875488,40.005720502221017,-79.593366369997227,441,14874,14875
1,25.9619255065918,-0.13129520633260602,0.99134331530205944,39.309158579695712,-76.6184103925209,104.100479125977,39.238112166009039,-76.691340802938782,359,14874,14875
1,25.9619255065918,-0.13129520633260602,0.99134331530205944,39.309158579695712,-76.6184103925209,0.0805298388004303,39.192747749129246,-76.694888353111466,540,14874,14876
1,5.84710121154785,-0.13129520633260602,0.99134331530205944,42.3791776468917,-83.057827601760778,29.7947406768799,42.40017008835968,-83.074832161754145,289,14874,14875
1,80.5918197631836,-0.13129520633260602,0.99134331530205944,35.484135807065762,-119.25071438351269,0.00621371017768979,35.595214749868568,-119.33178956162922,412,14874,14875
1,80.5918197631836,-0.13129520633260602,0.99134331530205944,35.484135807065762,-119.25071438351269,34.3493881225586,35.599627467371405,-119.33167526080888,595,14874,14876
1,0.0,-0.13129520633260602,0.99134331530205944,38.912318517136363,-94.378013343816946,35.2441596984863,38.922120489080818,-94.386754576886375,285,14874,14875
1,0.0,-0.13129520633260602,0.99134331530205944,38.912318517136363,-94.378013343816946,34.8589096069336,38.95819377682723,-94.400879612073666,500,14874,14876
1,74.8876266479492,-0.13129520633260602,0.99134331530205944,37.926896289468935,-122.34081064515368,65.206672668457,37.948239903945485,-122.35966673802966,331,14874,14875
1,74.8876266479492,-0.13129520633260602,0.99134331530205944,37.926896289468935,-122.34081064515368,45.2295989990234,38.009485225860658,-122.31871044235167,527,14874,14876
1,31.5656509399414,-0.13129520633260602,0.99134331530205944,37.521035377669151,-122.02371002561301,0.0,37.559442934966576,-122.00690099428958,411,14874,14875
1,31.5656509399414,-0.13129520633260602,0.99134331530205944,37.521035377669151,-122.02371002561301,3.13792395591736,37.559486638432936,-122.00690987697213,594,14874,14876
1,75.6519165039063,-0.13129520633260602,0.99134331530205944,36.884625707782526,-119.93961081422511,77.6651611328125,36.961219402203881,-120.00737386895396,292,14874,14875
1,3.07355546951294,-0.13129520633260602,0.99134331530205944,41.189858207695622,-73.8825621681248,11.7372245788574,41.190369771620936,-73.8827678820102,183,14875,14876
1,3.07355546951294,-0.13129520633260602,0.99134331530205944,41.189858207695622,-73.8825621681248,50.8902893066406,41.237118625949947,-73.926010051825443,478,14875,14877
1,77.1307830810547,-0.13129520633260602,0.99134331530205944,43.897877141688561,-90.221205767927572,76.1676635742188,43.938941216893312,-90.318254921135832,282,14875,14876
1,70.1217193603516,-0.13129520633260602,0.99134331530205944,36.439004079750376,-121.34901192969228,69.3512191772461,36.474727809592245,-121.40437213045213,290,14875,14876
1,29.7947406768799,-0.13129520633260602,0.99134331530205944,42.4001279667394,-83.074871676913176,55.2255744934082,42.43807312654112,-83.1055931114238,370,14875,14876
1,53.2704887390137,-0.13129520633260602,0.99134331530205944,33.806363185374,-117.89030904380742,21.300142288208,33.8617632235374,-117.911260629794,183,14875,14876
1,53.2704887390137,-0.13129520633260602,0.99134331530205944,33.806363185374,-117.89030904380742,27.1117134094238,33.8680787776838,-117.91458571857562,537,14875,14877
1,53.7734489440918,-0.13129520633260602,0.99134331530205944,34.854906458826619,-97.257629543395709,64.8802108764648,34.91877148371168,-97.31255264885182,327,14875,14876
1,77.6651611328125,-0.13129520633260602,0.99134331530205944,36.961194313376069,-120.00741326329835,0.155342698097229,37.023161050869767,-120.07587255720655,311,14875,14876
1,26.2839908599854,-0.13129520633260602,0.99134331530205944,31.9663345688524,-110.2898131130024,0.652439475059509,31.969281623729476,-110.29869975055558,436,14876,14877
1,39.1960792541504,-0.13129520633260602,0.99134331530205944,39.434587743441782,-110.51910765982375,41.9860382080078,39.453405190026785,-110.58070809588614,317,14876,14877
1,61.5467987060547,-0.13129520633260602,0.99134331530205944,40.971347566229966,-93.029250668891891,55.5008583068848,40.983527883927827,-93.118525319286022,317,14876,14877
1,61.5467987060547,-0.13129520633260602,0.99134331530205944,40.971347566229966,-93.029250668891891,79.4919891357422,40.977073484597092,-93.2219624213984,599,14876,14878
1,76.1676635742188,-0.13129520633260602,0.99134331530205944,43.938919469993614,-90.318274587249135,73.4149932861328,43.982157505331351,-90.485483484349857,403,14876,14877
1,69.3512191772461,-0.13129520633260602,0.99134331530205944,36.47470583125029,-121.40441660590047,13.7695798873901,36.508068867118467,-121.44749363778082,312,14876,14877
1,69.3512191772461,-0.13129520633260602,0.99134331530205944,36.47470583125029,-121.40441660590047,27.4459590911865,36.525699534271141,-121.46880474645408,599,14876,14878
1,0.267189502716064,-0.13129520633260602,0.99134331530205944,40.0207980058553,-79.5936310922899,0.0,40.020843371192335,-79.593620983500472,265,14876,14877
1,0.267189502716064,-0.13129520633260602,0.99134331530205944,40.0207980058553,-79.5936310922899,39.6310386657715,40.040078394085882,-79.597201489248633,574,14876,14878
1,55.2255744934082,-0.13129520633260602,0.99134331530205944,42.438072765892862,-83.105641037845928,0.186411306262016,42.489742790497282,-83.147876187270739,358,14876,14877
1,58.0609092712402,-0.13129520633260602,0.99134331530205944,40.057758745399347,-76.322191474481883,54.2592163085938,40.108287811839851,-76.495057310747171,356,14876,14877
1,0.0,-0.13129520633260602,0.99134331530205944,37.230714127870073,-120.24821228107074,0.0,37.22967409727319,-120.24678817679427,320,14876,14877
1,64.8802108764648,-0.13129520633260602,0.99134331530205944,34.918737796585738,-97.312561202951287,54.3733024597168,34.986757626008895,-97.358801859839588,357,14876,14877
1,0.155342698097229,-0.13129520633260602,0.99134331530205944,37.023114480484296,-120.07590998494402,70.5566787719727,37.050409244962985,-120.09610896348893,300,14876,14877
1,0.155342698097229,-0.13129520633260602,0.99134331530205944,37.023114480484296,-120.07590998494402,60.9192085266113,37.129742483141015,-120.15329556092919,596,14876,14878
1,49.9147300720215,-0.13129520633260602,0.99134331530205944,39.080877662029096,-108.58970962753212,78.23681640625,39.127392616700938,-108.67935870515215,257,14841,14842
1,49.9147300720215,-0.13129520633260602,0.99134331530205944,39.080877662029096,-108.58970962753212,78.4543075561523,39.176175764382769,-108.77470685802724,587,14841,14843
1,8.68676662445068,-0.13129520633260602,0.99134331530205944,45.527486545423166,-122.66591566584094,0.0807782337069511,45.530797475662155,-122.67818417428205,451,14841,14842
1,8.68676662445068,-0.13129520633260602,0.99134331530205944,45.527486545423166,-122.66591566584094,0.0807782337069511,45.530796982703748,-122.67817157194246,585,14841,14843
1,47.7709999084473,-0.13129520633260602,0.99134331530205944,40.373249425071847,-78.964251649152544,54.7303581237793,40.414992175455666,-79.021570568222018,265,14841,14842
1,47.7709999084473,-0.13129520633260602,0.99134331530205944,40.373249425071847,-78.964251649152544,70.6747436523438,40.374942303731586,-79.106746070623046,582,14841,14843
1,48.3447456359863,-0.13129520633260602,0.99134331530205944,43.82186253078077,-72.60916257042615,60.1513175964355,43.870108471444894,-72.639767329991443,344,14841,14842
1,48.3447456359863,-0.13129520633260602,0.99134331530205944,43.82186253078077,-72.60916257042615,60.4469718933105,43.913690159927391,-72.654290682067625,525,14841,14843
1,28.655200958252,-0.13129520633260602,0.99134331530205944,43.065110247092036,-76.081041704206015,31.4043998718262,43.083776066143322,-76.160424318455355,358,14841,14842
1,28.655200958252,-0.13129520633260602,0.99134331530205944,43.065110247092036,-76.081041704206015,0.0,43.0780798977402,-76.1691765935562,540,14841,14843
1,0.0,-0.13129520633260602,0.99134331530205944,40.749638237969492,-73.995904462509515,56.7498092651367,40.756523678513474,-74.01397460997552,462,14841,14842
1,59.7261810302734,-0.13129520633260602,0.99134331530205944,35.80080740029144,-78.806299962706035,63.0280227661133,35.912064123739952,-78.852621166907809,428,14841,14842
1,0.0,-0.13129520633260602,0.99134331530205944,33.657418323177517,-117.73326554839308,32.8942031860352,33.65892344635234,-117.73536369649716,361,14841,14842
1,0.0,-0.13129520633260602,0.99134331530205944,33.657418323177517,-117.73326554839308,82.3261032104492,33.721020027899492,-117.824423088939,541,14841,14843
1,77.3358306884766,-0.13129520633260602,0.99134331530205944,37.412995609709469,-120.65771248827399,78.0193405151367,37.516168212672305,-120.78688014212466,422,14841,14842
1,40.873779296875,-0.13129520633260602,0.99134331530205944,41.3018577376406,-73.959214726746993,23.5126800537109,41.338789307242919,-73.962559827949761,302,14841,14842
1,40.873779296875,-0.13129520633260602,0.99134331530205944,41.3018577376406,-73.959214726746993,28.3283004760742,41.360440530982537,-73.956177055585812,576,14841,14843
1,67.0770034790039,-0.13129520633260602,0.99134331530205944,38.261146556855628,-77.451342107096778,38.5809211730957,38.299930204475075,-77.452614707639952,302,14841,14842
1,67.0770034790039,-0.13129520633260602,0.99134331530205944,38.261146556855628,-77.451342107096778,50.418041229248,38.33173717859394,-77.4490045103221,578,14841,14843
1,78.9203262329102,-0.13129520633260602,0.99134331530205944,37.602395247317254,-122.02691438134426,0.646225810050964,37.665422927466089,-122.09881032227565,374,14841,14842
1,78.9203262329102,-0.13129520633260602,0.99134331530205944,37.602395247317254,-122.02691438134426,79.1750869750977,37.709653427465234,-122.14927264844398,554,14841,14843
1,78.23681640625,-0.13129520633260602,0.99134331530205944,39.127344488704011,-108.67940844319271,78.4543075561523,39.1761968187965,-108.77467558801432,330,14842,14843
1,0.0807782337069511,-0.13129520633260602,0.99134331530205944,45.53078625735143,-122.67821425243842,0.0807782337069511,45.530810329883067,-122.67816504997124,134,14842,14843
1,0.0807782337069511,-0.13129520633260602,0.99134331530205944,45.53078625735143,-122.67821425243842,0.0807782337069511,45.530792885857366,-122.67818705226605,406,14842,14844
1,60.0492897033691,-0.13129520633260602,0.99134331530205944,39.520088416193865,-78.570025393950729,60.0492897033691,39.520097692156781,-78.569991433621368,315,14842,14843
1,56.7498092651367,-0.13129520633260602,0.99134331530205944,40.756477991673663,-74.01397850471362,60.7843704223633,40.752034298446773,-74.09962497632543,165,14842,14843
1,56.7498092651367,-0.13129520633260602,0.99134331530205944,40.756477991673663,-74.01397850471362,0.183429077267647,40.73483467991138,-74.163860855843708,524,14842,14844
1,32.8942031860352,-0.13129520633260602,0.99134331530205944,33.658909869230015,-117.73540177887317,82.3261032104492,33.720981754312689,-117.82443447800212,180,14842,14843
1,32.8942031860352,-0.13129520633260602,0.99134331530205944,33.658909869230015,-117.73540177887317,9.26316833496094,33.752468685666209,-117.85591228294905,520,14842,14844
1,39.5689010620117,-0.13129520633260602,0.99134331530205944,40.007767165695043,-75.288850690984347,6.41254901885986,40.009227512882234,-75.291635322862433,171,14842,14843
1,39.5689010620117,-0.13129520633260602,0.99134331530205944,40.007767165695043,-75.288850690984347,78.1721038818359,40.046840333353707,-75.391216137147268,526,14842,14844
1,78.0193405151367,-0.13129520633260602,0.99134331530205944,37.516145023808612,-120.78691631619203,0.0,37.528126879876858,-120.79897132171247,189,14842,14843
1,78.0193405151367,-0.13129520633260602,0.99134331530205944,37.516145023808612,-120.78691631619203,16.5719604492188,37.5334255323852,-120.80437325185861,538,14842,14844
1,78.0193405151367,-0.13129520633260602,0.99134331530205944,37.516145023808612,-120.78691631619203,16.5719604492188,37.533407511605311,-120.80440870345547,556,14842,14845
1,0.646225810050964,-0.13129520633260602,0.99134331530205944,37.66541404642232,-122.09881381341684,79.1750869750977,37.709634589006129,-122.14930802349895,180,14842,14843
1,0.646225810050964,-0.13129520633260602,0.99134331530205944,37.66541404642232,-122.09881381341684,0.0,37.752772292111025,-122.19859489055357,519,14842,14844
1,60.7038421630859,-0.13129520633260602,0.99134331530205944,42.276165511023009,-83.704800446631239,1.04688787460327,42.2882346585859,-83.743818483873909,180,14842,14843
1,60.7038421630859,-0.13129520633260602,0.99134331530205944,42.276165511023009,-83.704800446631239,24.9597759246826,42.289076859343034,-83.745449289340414,540,14842,14844
1,78.4543075561523,-0.13129520633260602,0.99134331530205944,39.176164984243179,-108.77470723632315,64.2000503540039,39.223671777465576,-108.86670991293622,302,14843,14844
1,78.4543075561523,-0.13129520633260602,0.99134331530205944,39.176164984243179,-108.77470723632315,47.2676887512207,39.202504474671933,-108.93388402861704,585,14843,14845
1,78.4543075561523,-0.13129520633260602,0.99134331530205944,39.176164984243179,-108.77470723632315,47.2676887512207,39.202535548651319,-108.93388176684186,585,14843,14846
1,23.7053108215332,-0.13129520633260602,0.99134331530205944,35.325284081619614,-120.63541155166079,22.1332302093506,35.340854505609954,-120.65809398818752,284,14843,14844
1,23.7053108215332,-0.13129520633260602,0.99134331530205944,35.325284081619614,-120.63541155166079,15.4534997940063,35.328691731497756,-120.67819678242978,523,14843,14845
1,0.0807782337069511,-0.13129520633260602,0.99134331530205944,45.53078625735143,-122.67821425243842,0.0807782337069511,45.530828731804888,-122.67820432895859,272,14843,14844
1,0.0807782337069511,-0.13129520633260602,0.99134331530205944,45.53078625735143,-122.67821425243842,0.0807782337069511,45.530835938562092,-122.67819488828631,556,14843,14845
1,25.1779499053955,-0.13129520633260602,0.99134331530205944,35.291386676737943,-120.66101580052872,30.416109085083,35.316888592777133,-120.67910421707906,278,14843,14844
1,25.1779499053955,-0.13129520633260602,0.99134331530205944,35.291386676737943,-120.66101580052872,30.416109085083,35.316890909804073,-120.67910789232472,278,14843,14845
1,60.0492897033691,-0.13129520633260602,0.99134331530205944,39.520088416193865,-78.570025393950729,28.725980758667,39.563485332334587,-78.720556760678676,321,14843,14844
1,60.0492897033691,-0.13129520633260602,0.99134331530205944,39.520088416193865,-78.570025393950729,56.2340698242188,39.586892457516264,-78.736512723345413,498,14843,14845
1,28.7469158172607,-0.13129520633260602,0.99134331530205944,42.092080105023811,-72.584900975846708,0.0,42.101626789787154,-72.59487342034376,380,14843,14844
1,28.7469158172607,-0.13129520633260602,0.99134331530205944,42.092080105023811,-72.584900975846708,0.0,42.101630302783228,-72.594901091584987,380,14843,14845
1,28.7469158172607,-0.13129520633260602,0.99134331530205944,42.092080105023811,-72.584900975846708,0.0,42.101647063378046,-72.594876487146465,380,14843,14846
1,28.7469158172607,-0.13129520633260602,0.99134331530205944,42.092080105023811,-72.584900975846708,0.0,42.101636356595421,-72.594870085712856,380,14843,14846
1,50.8769645690918,-0.13129520633260602,0.99134331530205944,35.953090146180337,-78.8518779876833,0.0,35.99763259617513,-78.9074526531576,341,14843,14844
1,50.8769645690918,-0.13129520633260602,0.99134331530205944,35.953090146180337,-78.8518779876833,24.0346298217773,35.999923294277536,-78.9113786645684,539,14843,14845
1,82.3261032104492,-0.13129520633260602,0.99134331530205944,33.7209788113745,-117.82446735088014,9.26316833496094,33.752465134651729,-117.85591535500639,340,14843,14844
1,82.3261032104492,-0.13129520633260602,0.99134331530205944,33.7209788113745,-117.82446735088014,9.26316833496094,33.7524987288894,-117.85594893734037,535,14843,14845
1,6.41254901885986,-0.13129520633260602,0.99134331530205944,40.009209121879152,-75.291658308961516,78.1721038818359,40.046859087121334,-75.391213303129973,355,14843,14844
1,6.41254901885986,-0.13129520633260602,0.99134331530205944,40.009209121879152,-75.291658308961516,43.3272895812988,40.04668347302956,-75.4454855801597,536,14843,14845
1,11.8930397033691,-0.13129520633260602,0.99134331530205944,39.966148814109189,-75.187280527284216,57.7937202453613,39.994232916948484,-75.163086792946714,300,14843,14844
1,11.8930397033691,-0.13129520633260602,0.99134331530205944,39.966148814109189,-75.187280527284216,57.7937202453613,39.994262750544173,-75.163078485582744,300,14843,14845
1,1.04688787460327,-0.13129520633260602,0.99134331530205944,42.288223769159231,-83.743847701678234,24.9597759246826,42.289071694539238,-83.7454294216414,360,14843,14844
1,1.04688787460327,-0.13129520633260602,0.99134331530205944,42.288223769159231,-83.743847701678234,24.9597759246826,42.289106548846007,-83.745426347219578,445,14843,14845
1,79.1750869750977,-0.13129520633260602,0.99134331530205944,37.709614943461,-122.14931278911359,0.0,37.752807529347031,-122.19860922913324,339,14843,14844
1,79.1750869750977,-0.13129520633260602,0.99134331530205944,37.709614943461,-122.14931278911359,1.64663302898407,37.752065569443786,-122.19777293496882,535,14843,14845
1,64.2000503540039,-0.13129520633260602,0.99134331530205944,39.223627446796428,-108.86671013058222,47.2676887512207,39.202494121833709,-108.93387813183712,283,14844,14845
1,64.2000503540039,-0.13129520633260602,0.99134331530205944,39.223627446796428,-108.86671013058222,47.2676887512207,39.20251757205245,-108.9338769424153,283,14844,14846
1,0.0807782337069511,-0.13129520633260602,0.99134331530205944,45.53078625735143,-122.67821425243842,0.0807782337069511,45.530816207247376,-122.678179260455,284,14844,14845
1,60.3599815368652,-0.13129520633260602,0.99134331530205944,43.929398863388947,-72.690087592524691,59.5024909973145,43.982218886325015,-72.749473110645042,198,14844,14845
1,60.3599815368652,-0.13129520633260602,0.99134331530205944,43.929398863388947,-72.690087592524691,59.5024909973145,43.982208888192382,-72.749509620886485,198,14844,14846
1,0.0,-0.13129520633260602,0.99134331530205944,35.997592412671118,-78.907473404931721,24.0346298217773,35.999890767489482,-78.911368477644075,198,14844,14845
1,0.0,-0.13129520633260602,0.99134331530205944,35.997592412671118,-78.907473404931721,44.968620300293,36.030069866615058,-78.963630864766486,503,14844,14846
1,70.7969131469727,-0.13129520633260602,0.99134331530205944,38.1376838553375,-77.4316658846798,69.0923690795898,38.176981442744939,-77.457035729841792,179,14844,14845
1,70.7969131469727,-0.13129520633260602,0.99134331530205944,38.1376838553375,-77.4316658846798,27.458438873291,38.273122734473233,-77.458353309931169,569,14844,14846
1,78.1721038818359,-0.13129520633260602,0.99134331530205944,40.046814410711981,-75.3912219417894,43.3272895812988,40.046698595714574,-75.44551405195601,181,14844,14845
1,78.1721038818359,-0.13129520633260602,0.99134331530205944,40.046814410711981,-75.3912219417894,67.0679321289063,40.043036681428106,-75.49152966463005,553,14844,14846
1,16.5719604492188,-0.13129520633260602,0.99134331530205944,37.533376012103112,-120.80441052288397,16.5719604492188,37.53338654996405,-120.80436995857971,18,14844,14845
1,16.5719604492188,-0.13129520633260602,0.99134331530205944,37.533376012103112,-120.80441052288397,52.2635192871094,37.616347659930867,-120.89420689557242,527,14844,14846
1,49.4238510131836,-0.13129520633260602,0.99134331530205944,41.406689454222743,-73.948915047001762,41.4393119812012,41.458098297443826,-73.984848803637263,216,14844,14845
1,49.4238510131836,-0.13129520633260602,0.99134331530205944,41.406689454222743,-73.948915047001762,46.2151794433594,41.515471526055016,-73.985564511178666,581,14844,14846
1,0.0,-0.13129520633260602,0.99134331530205944,37.752766799474841,-122.19861394851738,1.64663302898407,37.752055564465756,-122.19781199337704,196,14844,14845
1,0.0,-0.13129520633260602,0.99134331530205944,37.752766799474841,-122.19861394851738,0.0,37.793692245898427,-122.27239662914424,562,14844,14846
1,24.9597759246826,-0.13129520633260602,0.99134331530205944,42.289063003225024,-83.7454575042477,24.9597759246826,42.289064421932792,-83.745451265718216,85,14844,14845
1,24.9597759246826,-0.13129520633260602,0.99134331530205944,42.289063003225024,-83.7454575042477,59.14208984375,42.336825460085578,-83.898368290892392,538,14844,14846
1,0.0807782337069511,-0.13129520633260602,0.99134331530205944,45.53078625735143,-122.67821425243842,0.0807782337069511,45.530806251624973,-122.67820829378131,316,14845,14846
1,24.0346298217773,-0.13129520633260602,0.99134331530205944,35.99987741601759,-78.91137965623885,44.968620300293,36.030062846705867,-78.9636697230811,305,14845,14846
1,16.5719604492188,-0.13129520633260602,0.99134331530205944,37.533376012103112,-120.80441052288397,52.2635192871094,37.616392620987511,-120.89416820769658,509,14845,14846
